Y,X1,X2,X3,X4,X5,X6
4.3,0.465051006,0.237899955,-0.792385235,0.872910598,-1.429358822,1.071454361
4.3,0.465051006,0.237899955,-0.792385235,0.288003366,-1.429358822,1.071454361
4.4,0.465051006,0.237899955,-0.792385235,-0.296903865,-1.429358822,1.071454361
4.2,0.465051006,0.237899955,-0.792385235,-0.881811097,-1.429358822,1.071454361
3.5,0.465051006,0.237899955,-0.792385235,-1.466718328,-1.429358822,1.071454361
3.3,0.465051006,0.237899955,-0.936641323,1.457817829,-1.429358822,1.071454361
3.2,0.465051006,0.237899955,-0.936641323,0.872910598,-1.429358822,1.071454361
3.1,0.465051006,0.237899955,-0.936641323,0.288003366,-1.429358822,1.071454361
3.1,0.465051006,0.237899955,-0.936641323,-0.296903865,-1.429358822,1.071454361
3.5,0.465051006,0.237899955,-0.936641323,-0.881811097,-1.429358822,1.071454361
3.8,0.465051006,0.237899955,-0.936641323,-1.466718328,-1.429358822,1.071454361
3.7,0.465051006,0.237899955,-1.080897411,1.457817829,-1.429358822,1.071454361
3.7,0.465051006,0.237899955,-1.080897411,0.872910598,-1.429358822,1.071454361
3.9,0.465051006,0.237899955,-1.080897411,0.288003366,-1.429358822,1.071454361
4.0,0.465051006,0.237899955,-1.080897411,-0.296903865,-1.429358822,1.071454361
4.1,0.465051006,0.237899955,-1.080897411,-0.881811097,-1.429358822,1.071454361
3.8,0.465051006,0.237899955,-1.080897411,-1.466718328,-1.429358822,1.071454361
3.6,0.465051006,0.237899955,-1.2251535,1.457817829,-1.429358822,1.071454361
3.1,0.465051006,0.237899955,-1.2251535,0.872910598,-1.429358822,1.071454361
3.2,0.465051006,0.237899955,-1.2251535,0.288003366,-1.429358822,1.071454361
3.1,0.465051006,0.237899955,-1.2251535,-0.296903865,-1.429358822,1.071454361
2.6,0.465051006,0.237899955,-1.2251535,-0.881811097,-1.429358822,1.071454361
3.0,0.465051006,0.237899955,-1.2251535,-1.466718328,-1.429358822,1.071454361
2.3,0.465051006,0.237899955,-1.369409588,1.457817829,-1.429358822,1.071454361
2.4,0.465051006,0.237899955,-1.369409588,0.872910598,-1.429358822,1.071454361
3.4,0.465051006,0.237899955,-1.369409588,0.288003366,-1.429358822,1.071454361
4.5,0.465051006,0.237899955,-1.369409588,-0.296903865,-1.429358822,1.071454361
4.6,0.465051006,0.237899955,-1.369409588,-0.881811097,-1.429358822,1.071454361
3.6,0.465051006,0.237899955,-1.369409588,-1.466718328,-1.429358822,1.071454361
2.5,0.465051006,0.237899955,-1.513665677,1.457817829,-1.429358822,1.071454361
1.9,0.465051006,0.237899955,-1.513665677,0.872910598,-1.429358822,1.071454361
1.5,0.465051006,0.237899955,-1.513665677,0.288003366,-1.429358822,1.071454361
0.2,0.465051006,0.237899955,-1.513665677,-0.296903865,-1.429358822,1.071454361
-0.2,0.465051006,0.237899955,-1.513665677,-0.881811097,-1.429358822,1.071454361
-0.2,0.465051006,0.237899955,-1.513665677,-1.466718328,-1.429358822,1.071454361
-0.7,0.465051006,0.237899955,-1.657921765,1.457817829,-1.429358822,1.071454361
0.4,0.465051006,0.237899955,-1.657921765,0.872910598,-1.429358822,1.071454361
1.4,0.465051006,0.237899955,-1.657921765,0.288003366,-1.429358822,1.071454361
1.9,0.465051006,0.237899955,-1.657921765,-0.296903865,-1.429358822,1.071454361
1.6,0.465051006,0.237899955,-1.657921765,-0.881811097,-1.429358822,1.071454361
1.3,0.465051006,0.237899955,-1.657921765,-1.466718328,-1.429358822,1.071454361
1.7,0.465051006,0.121524353,1.659968269,1.457817829,-1.429358822,1.071454361
0.5,0.465051006,0.121524353,1.659968269,0.872910598,-1.429358822,1.071454361
-0.7,0.465051006,0.121524353,1.659968269,0.288003366,-1.429358822,1.071454361
-0.7,0.465051006,0.121524353,1.659968269,-0.296903865,-1.429358822,1.071454361
-0.4,0.465051006,0.121524353,1.659968269,-0.881811097,-1.429358822,1.071454361
0.5,0.465051006,0.121524353,1.659968269,-1.466718328,-1.429358822,1.071454361
1.9,0.465051006,0.121524353,1.51571218,1.457817829,-1.429358822,1.071454361
3.4,0.465051006,0.121524353,1.51571218,0.872910598,-1.429358822,1.071454361
4.2,0.465051006,0.121524353,1.51571218,0.288003366,-1.429358822,1.071454361
5.9,0.465051006,0.121524353,1.51571218,-0.296903865,-1.429358822,1.071454361
6.9,0.465051006,0.121524353,1.51571218,-0.881811097,-1.429358822,1.071454361
6.8,0.465051006,0.121524353,1.51571218,-1.466718328,-1.429358822,1.071454361
6.7,0.465051006,0.121524353,1.371456092,1.457817829,-1.429358822,1.071454361
6.5,0.465051006,0.121524353,1.371456092,0.872910598,-1.429358822,1.071454361
5.6,0.465051006,0.121524353,1.371456092,0.288003366,-1.429358822,1.071454361
4.5,0.465051006,0.121524353,1.371456092,-0.296903865,-1.429358822,1.071454361
1.8,0.465051006,0.121524353,1.371456092,-0.881811097,-1.429358822,1.071454361
0.6,0.465051006,0.121524353,1.371456092,-1.466718328,-1.429358822,1.071454361
0.7,0.465051006,0.121524353,1.227200003,1.457817829,-1.429358822,1.071454361
0.7,0.465051006,0.121524353,1.227200003,0.872910598,-1.429358822,1.071454361
1.4,0.465051006,0.121524353,1.227200003,0.288003366,-1.429358822,1.071454361
3.0,0.465051006,0.121524353,1.227200003,-0.296903865,-1.429358822,1.071454361
5.0,0.465051006,0.121524353,1.227200003,-0.881811097,-1.429358822,1.071454361
6.8,0.465051006,0.121524353,1.227200003,-1.466718328,-1.429358822,1.071454361
8.6,0.465051006,0.121524353,1.082943915,1.457817829,-1.429358822,1.071454361
9.6,0.465051006,0.121524353,1.082943915,0.872910598,-1.429358822,1.071454361
10.1,0.465051006,0.121524353,1.082943915,0.288003366,-1.429358822,1.071454361
10.4,0.465051006,0.121524353,1.082943915,-0.296903865,-1.429358822,1.071454361
10.2,0.465051006,0.121524353,1.082943915,-0.881811097,-1.429358822,1.071454361
10.3,0.465051006,0.121524353,1.082943915,-1.466718328,-1.429358822,1.071454361
10.7,0.465051006,0.121524353,0.938687826,1.457817829,-1.429358822,1.071454361
10.1,0.465051006,0.121524353,0.938687826,0.872910598,-1.429358822,1.071454361
10.4,0.465051006,0.121524353,0.938687826,0.288003366,-1.429358822,1.071454361
11.0,0.465051006,0.121524353,0.938687826,-0.296903865,-1.429358822,1.071454361
14.8,0.465051006,0.121524353,0.938687826,-0.881811097,-1.429358822,1.071454361
19.6,0.465051006,0.121524353,0.938687826,-1.466718328,-1.429358822,1.071454361
17.7,0.465051006,0.121524353,0.794431738,1.457817829,-1.429358822,1.071454361
14.2,0.465051006,0.121524353,0.794431738,0.872910598,-1.429358822,1.071454361
18.6,0.465051006,0.121524353,0.794431738,0.288003366,-1.429358822,1.071454361
19.2,0.465051006,0.121524353,0.794431738,-0.296903865,-1.429358822,1.071454361
19.0,0.465051006,0.121524353,0.794431738,-0.881811097,-1.429358822,1.071454361
17.8,0.465051006,0.121524353,0.794431738,-1.466718328,-1.429358822,1.071454361
17.9,0.465051006,0.121524353,0.65017565,1.457817829,-1.429358822,1.071454361
21.3,0.465051006,0.121524353,0.65017565,0.872910598,-1.429358822,1.071454361
20.0,0.465051006,0.121524353,0.65017565,0.288003366,-1.429358822,1.071454361
19.2,0.465051006,0.121524353,0.65017565,-0.296903865,-1.429358822,1.071454361
15.0,0.465051006,0.121524353,0.65017565,-0.881811097,-1.429358822,1.071454361
15.6,0.465051006,0.121524353,0.65017565,-1.466718328,-1.429358822,1.071454361
21.1,0.465051006,0.121524353,0.505919561,1.457817829,-1.429358822,1.071454361
18.0,0.465051006,0.121524353,0.505919561,0.872910598,-1.429358822,1.071454361
14.3,0.465051006,0.121524353,0.505919561,0.288003366,-1.429358822,1.071454361
12.5,0.465051006,0.121524353,0.505919561,-0.296903865,-1.429358822,1.071454361
13.5,0.465051006,0.121524353,0.505919561,-0.881811097,-1.429358822,1.071454361
15.7,0.465051006,0.121524353,0.505919561,-1.466718328,-1.429358822,1.071454361
16.0,0.465051006,0.121524353,0.361663473,1.457817829,-1.429358822,1.071454361
15.4,0.465051006,0.121524353,0.361663473,0.872910598,-1.429358822,1.071454361
15.4,0.465051006,0.121524353,0.361663473,0.288003366,-1.429358822,1.071454361
16.9,0.465051006,0.121524353,0.361663473,-0.296903865,-1.429358822,1.071454361
18.6,0.465051006,0.121524353,0.361663473,-0.881811097,-1.429358822,1.071454361
23.1,0.465051006,0.121524353,0.361663473,-1.466718328,-1.429358822,1.071454361
20.4,0.465051006,0.121524353,0.217407384,1.457817829,-1.429358822,1.071454361
12.4,0.465051006,0.121524353,0.217407384,0.872910598,-1.429358822,1.071454361
13.3,0.465051006,0.121524353,0.217407384,0.288003366,-1.429358822,1.071454361
15.9,0.465051006,0.121524353,0.217407384,-0.296903865,-1.429358822,1.071454361
14.6,0.465051006,0.121524353,0.217407384,-0.881811097,-1.429358822,1.071454361
15.0,0.465051006,0.121524353,0.217407384,-1.466718328,-1.429358822,1.071454361
15.3,0.465051006,0.121524353,0.073151296,1.457817829,-1.429358822,1.071454361
14.1,0.465051006,0.121524353,0.073151296,0.872910598,-1.429358822,1.071454361
11.6,0.465051006,0.121524353,0.073151296,0.288003366,-1.429358822,1.071454361
13.9,0.465051006,0.121524353,0.073151296,-0.296903865,-1.429358822,1.071454361
14.3,0.465051006,0.121524353,0.073151296,-0.881811097,-1.429358822,1.071454361
18.2,0.465051006,0.121524353,0.073151296,-1.466718328,-1.429358822,1.071454361
14.7,0.465051006,0.121524353,-0.071104792,1.457817829,-1.429358822,1.071454361
12.9,0.465051006,0.121524353,-0.071104792,0.872910598,-1.429358822,1.071454361
12.7,0.465051006,0.121524353,-0.071104792,0.288003366,-1.429358822,1.071454361
12.7,0.465051006,0.121524353,-0.071104792,-0.296903865,-1.429358822,1.071454361
14.6,0.465051006,0.121524353,-0.071104792,-0.881811097,-1.429358822,1.071454361
14.4,0.465051006,0.121524353,-0.071104792,-1.466718328,-1.429358822,1.071454361
12.6,0.465051006,0.121524353,-0.215360881,1.457817829,-1.429358822,1.071454361
13.4,0.465051006,0.121524353,-0.215360881,0.872910598,-1.429358822,1.071454361
14.6,0.465051006,0.121524353,-0.215360881,0.288003366,-1.429358822,1.071454361
13.8,0.465051006,0.121524353,-0.215360881,-0.296903865,-1.429358822,1.071454361
14.6,0.465051006,0.121524353,-0.215360881,-0.881811097,-1.429358822,1.071454361
16.0,0.465051006,0.121524353,-0.215360881,-1.466718328,-1.429358822,1.071454361
15.9,0.465051006,0.121524353,-0.359616969,1.457817829,-1.429358822,1.071454361
14.4,0.465051006,0.121524353,-0.359616969,0.872910598,-1.429358822,1.071454361
12.5,0.465051006,0.121524353,-0.359616969,0.288003366,-1.429358822,1.071454361
14.2,0.465051006,0.121524353,-0.359616969,-0.296903865,-1.429358822,1.071454361
11.7,0.465051006,0.121524353,-0.359616969,-0.881811097,-1.429358822,1.071454361
9.6,0.465051006,0.121524353,-0.359616969,-1.466718328,-1.429358822,1.071454361
8.3,0.465051006,0.121524353,-0.503873058,1.457817829,-1.429358822,1.071454361
8.3,0.465051006,0.121524353,-0.503873058,0.872910598,-1.429358822,1.071454361
8.2,0.465051006,0.121524353,-0.503873058,0.288003366,-1.429358822,1.071454361
8.6,0.465051006,0.121524353,-0.503873058,-0.296903865,-1.429358822,1.071454361
8.4,0.465051006,0.121524353,-0.503873058,-0.881811097,-1.429358822,1.071454361
8.1,0.465051006,0.121524353,-0.503873058,-1.466718328,-1.429358822,1.071454361
7.9,0.465051006,0.121524353,-0.648129146,1.457817829,-1.429358822,1.071454361
7.7,0.465051006,0.121524353,-0.648129146,0.872910598,-1.429358822,1.071454361
7.4,0.465051006,0.121524353,-0.648129146,0.288003366,-1.429358822,1.071454361
7.3,0.465051006,0.121524353,-0.648129146,-0.296903865,-1.429358822,1.071454361
7.1,0.465051006,0.121524353,-0.648129146,-0.881811097,-1.429358822,1.071454361
7.2,0.465051006,0.121524353,-0.648129146,-1.466718328,-1.429358822,1.071454361
7.5,0.465051006,0.121524353,-0.792385235,1.457817829,-1.429358822,1.071454361
7.2,0.465051006,0.121524353,-0.792385235,0.872910598,-1.429358822,1.071454361
7.0,0.465051006,0.121524353,-0.792385235,0.288003366,-1.429358822,1.071454361
7.2,0.465051006,0.121524353,-0.792385235,-0.296903865,-1.429358822,1.071454361
7.2,0.465051006,0.121524353,-0.792385235,-0.881811097,-1.429358822,1.071454361
7.5,0.465051006,0.121524353,-0.792385235,-1.466718328,-1.429358822,1.071454361
7.8,0.465051006,0.121524353,-0.936641323,1.457817829,-1.429358822,1.071454361
7.5,0.465051006,0.121524353,-0.936641323,0.872910598,-1.429358822,1.071454361
7.5,0.465051006,0.121524353,-0.936641323,0.288003366,-1.429358822,1.071454361
7.2,0.465051006,0.121524353,-0.936641323,-0.296903865,-1.429358822,1.071454361
7.0,0.465051006,0.121524353,-0.936641323,-0.881811097,-1.429358822,1.071454361
8.0,0.465051006,0.121524353,-0.936641323,-1.466718328,-1.429358822,1.071454361
8.0,0.465051006,0.121524353,-1.080897411,1.457817829,-1.429358822,1.071454361
8.1,0.465051006,0.121524353,-1.080897411,0.872910598,-1.429358822,1.071454361
8.0,0.465051006,0.121524353,-1.080897411,0.288003366,-1.429358822,1.071454361
7.6,0.465051006,0.121524353,-1.080897411,-0.296903865,-1.429358822,1.071454361
7.8,0.465051006,0.121524353,-1.080897411,-0.881811097,-1.429358822,1.071454361
8.1,0.465051006,0.121524353,-1.080897411,-1.466718328,-1.429358822,1.071454361
8.2,0.465051006,0.121524353,-1.2251535,1.457817829,-1.429358822,1.071454361
8.1,0.465051006,0.121524353,-1.2251535,0.872910598,-1.429358822,1.071454361
8.0,0.465051006,0.121524353,-1.2251535,0.288003366,-1.429358822,1.071454361
7.9,0.465051006,0.121524353,-1.2251535,-0.296903865,-1.429358822,1.071454361
8.0,0.465051006,0.121524353,-1.2251535,-0.881811097,-1.429358822,1.071454361
8.1,0.465051006,0.121524353,-1.2251535,-1.466718328,-1.429358822,1.071454361
8.2,0.465051006,0.121524353,-1.369409588,1.457817829,-1.429358822,1.071454361
8.2,0.465051006,0.121524353,-1.369409588,0.872910598,-1.429358822,1.071454361
8.2,0.465051006,0.121524353,-1.369409588,0.288003366,-1.429358822,1.071454361
8.2,0.465051006,0.121524353,-1.369409588,-0.296903865,-1.429358822,1.071454361
8.1,0.465051006,0.121524353,-1.369409588,-0.881811097,-1.429358822,1.071454361
8.2,0.465051006,0.121524353,-1.369409588,-1.466718328,-1.429358822,1.071454361
8.4,0.465051006,0.121524353,-1.513665677,1.457817829,-1.429358822,1.071454361
8.4,0.465051006,0.121524353,-1.513665677,0.872910598,-1.429358822,1.071454361
8.4,0.465051006,0.121524353,-1.513665677,0.288003366,-1.429358822,1.071454361
8.5,0.465051006,0.121524353,-1.513665677,-0.296903865,-1.429358822,1.071454361
8.4,0.465051006,0.121524353,-1.513665677,-0.881811097,-1.429358822,1.071454361
8.4,0.465051006,0.121524353,-1.513665677,-1.466718328,-1.429358822,1.071454361
8.5,0.465051006,0.121524353,-1.657921765,1.457817829,-1.429358822,1.071454361
8.5,0.465051006,0.121524353,-1.657921765,0.872910598,-1.429358822,1.071454361
8.6,0.465051006,0.121524353,-1.657921765,0.288003366,-1.429358822,1.071454361
8.6,0.465051006,0.121524353,-1.657921765,-0.296903865,-1.429358822,1.071454361
8.3,0.465051006,0.121524353,-1.657921765,-0.881811097,-1.429358822,1.071454361
8.1,0.465051006,0.121524353,-1.657921765,-1.466718328,-1.429358822,1.071454361
8.0,0.465051006,0.00514875,1.659968269,1.457817829,-1.429358822,1.071454361
7.9,0.465051006,0.00514875,1.659968269,0.872910598,-1.429358822,1.071454361
7.7,0.465051006,0.00514875,1.659968269,0.288003366,-1.429358822,1.071454361
7.4,0.465051006,0.00514875,1.659968269,-0.296903865,-1.429358822,1.071454361
7.3,0.465051006,0.00514875,1.659968269,-0.881811097,-1.429358822,1.071454361
7.1,0.465051006,0.00514875,1.659968269,-1.466718328,-1.429358822,1.071454361
6.8,0.465051006,0.00514875,1.51571218,1.457817829,-1.429358822,1.071454361
6.6,0.465051006,0.00514875,1.51571218,0.872910598,-1.429358822,1.071454361
5.3,0.465051006,0.00514875,1.51571218,0.288003366,-1.429358822,1.071454361
3.7,0.465051006,0.00514875,1.51571218,-0.296903865,-1.429358822,1.071454361
1.7,0.465051006,0.00514875,1.51571218,-0.881811097,-1.429358822,1.071454361
3.0,0.465051006,0.00514875,1.51571218,-1.466718328,-1.429358822,1.071454361
5.8,0.465051006,0.00514875,1.371456092,1.457817829,-1.429358822,1.071454361
6.6,0.465051006,0.00514875,1.371456092,0.872910598,-1.429358822,1.071454361
7.1,0.465051006,0.00514875,1.371456092,0.288003366,-1.429358822,1.071454361
7.8,0.465051006,0.00514875,1.371456092,-0.296903865,-1.429358822,1.071454361
8.4,0.465051006,0.00514875,1.371456092,-0.881811097,-1.429358822,1.071454361
7.8,0.465051006,0.00514875,1.371456092,-1.466718328,-1.429358822,1.071454361
6.9,0.465051006,0.00514875,1.227200003,1.457817829,-1.429358822,1.071454361
7.1,0.465051006,0.00514875,1.227200003,0.872910598,-1.429358822,1.071454361
7.2,0.465051006,0.00514875,1.227200003,0.288003366,-1.429358822,1.071454361
8.4,0.465051006,0.00514875,1.227200003,-0.296903865,-1.429358822,1.071454361
9.4,0.465051006,0.00514875,1.227200003,-0.881811097,-1.429358822,1.071454361
9.7,0.465051006,0.00514875,1.227200003,-1.466718328,-1.429358822,1.071454361
9.9,0.465051006,0.00514875,1.082943915,1.457817829,-1.429358822,1.071454361
10.3,0.465051006,0.00514875,1.082943915,0.872910598,-1.429358822,1.071454361
10.8,0.465051006,0.00514875,1.082943915,0.288003366,-1.429358822,1.071454361
11.3,0.465051006,0.00514875,1.082943915,-0.296903865,-1.429358822,1.071454361
11.5,0.465051006,0.00514875,1.082943915,-0.881811097,-1.429358822,1.071454361
12.0,0.465051006,0.00514875,1.082943915,-1.466718328,-1.429358822,1.071454361
12.4,0.465051006,0.00514875,0.938687826,1.457817829,-1.429358822,1.071454361
13.1,0.465051006,0.00514875,0.938687826,0.872910598,-1.429358822,1.071454361
13.4,0.465051006,0.00514875,0.938687826,0.288003366,-1.429358822,1.071454361
14.3,0.465051006,0.00514875,0.938687826,-0.296903865,-1.429358822,1.071454361
14.5,0.465051006,0.00514875,0.938687826,-0.881811097,-1.429358822,1.071454361
15.2,0.465051006,0.00514875,0.938687826,-1.466718328,-1.429358822,1.071454361
17.4,0.465051006,0.00514875,0.794431738,1.457817829,-1.429358822,1.071454361
19.3,0.465051006,0.00514875,0.794431738,0.872910598,-1.429358822,1.071454361
24.8,0.465051006,0.00514875,0.794431738,0.288003366,-1.429358822,1.071454361
22.9,0.465051006,0.00514875,0.794431738,-0.296903865,-1.429358822,1.071454361
26.4,0.465051006,0.00514875,0.794431738,-0.881811097,-1.429358822,1.071454361
18.6,0.465051006,0.00514875,0.794431738,-1.466718328,-1.429358822,1.071454361
21.7,0.465051006,0.00514875,0.65017565,1.457817829,-1.429358822,1.071454361
26.4,0.465051006,0.00514875,0.65017565,0.872910598,-1.429358822,1.071454361
25.0,0.465051006,0.00514875,0.65017565,0.288003366,-1.429358822,1.071454361
18.7,0.465051006,0.00514875,0.65017565,-0.296903865,-1.429358822,1.071454361
19.1,0.465051006,0.00514875,0.65017565,-0.881811097,-1.429358822,1.071454361
26.8,0.465051006,0.00514875,0.65017565,-1.466718328,-1.429358822,1.071454361
26.5,0.465051006,0.00514875,0.505919561,1.457817829,-1.429358822,1.071454361
24.7,0.465051006,0.00514875,0.505919561,0.872910598,-1.429358822,1.071454361
29.2,0.465051006,0.00514875,0.505919561,0.288003366,-1.429358822,1.071454361
32.1,0.465051006,0.00514875,0.505919561,-0.296903865,-1.429358822,1.071454361
28.7,0.465051006,0.00514875,0.505919561,-0.881811097,-1.429358822,1.071454361
25.3,0.465051006,0.00514875,0.505919561,-1.466718328,-1.429358822,1.071454361
24.0,0.465051006,0.00514875,0.361663473,1.457817829,-1.429358822,1.071454361
24.8,0.465051006,0.00514875,0.361663473,0.872910598,-1.429358822,1.071454361
31.9,0.465051006,0.00514875,0.361663473,0.288003366,-1.429358822,1.071454361
30.6,0.465051006,0.00514875,0.361663473,-0.296903865,-1.429358822,1.071454361
30.6,0.465051006,0.00514875,0.361663473,-0.881811097,-1.429358822,1.071454361
31.5,0.465051006,0.00514875,0.361663473,-1.466718328,-1.429358822,1.071454361
31.6,0.465051006,0.00514875,0.217407384,1.457817829,-1.429358822,1.071454361
30.4,0.465051006,0.00514875,0.217407384,0.872910598,-1.429358822,1.071454361
30.3,0.465051006,0.00514875,0.217407384,0.288003366,-1.429358822,1.071454361
29.1,0.465051006,0.00514875,0.217407384,-0.296903865,-1.429358822,1.071454361
28.9,0.465051006,0.00514875,0.217407384,-0.881811097,-1.429358822,1.071454361
28.1,0.465051006,0.00514875,0.217407384,-1.466718328,-1.429358822,1.071454361
27.2,0.465051006,0.00514875,0.073151296,1.457817829,-1.429358822,1.071454361
21.7,0.465051006,0.00514875,0.073151296,0.872910598,-1.429358822,1.071454361
22.4,0.465051006,0.00514875,0.073151296,0.288003366,-1.429358822,1.071454361
20.2,0.465051006,0.00514875,0.073151296,-0.296903865,-1.429358822,1.071454361
18.4,0.465051006,0.00514875,0.073151296,-0.881811097,-1.429358822,1.071454361
17.0,0.465051006,0.00514875,0.073151296,-1.466718328,-1.429358822,1.071454361
16.1,0.465051006,0.00514875,-0.071104792,1.457817829,-1.429358822,1.071454361
15.4,0.465051006,0.00514875,-0.071104792,0.872910598,-1.429358822,1.071454361
13.8,0.465051006,0.00514875,-0.071104792,0.288003366,-1.429358822,1.071454361
12.6,0.465051006,0.00514875,-0.071104792,-0.296903865,-1.429358822,1.071454361
11.5,0.465051006,0.00514875,-0.071104792,-0.881811097,-1.429358822,1.071454361
10.8,0.465051006,0.00514875,-0.071104792,-1.466718328,-1.429358822,1.071454361
10.8,0.465051006,0.00514875,-0.215360881,1.457817829,-1.429358822,1.071454361
10.3,0.465051006,0.00514875,-0.215360881,0.872910598,-1.429358822,1.071454361
9.8,0.465051006,0.00514875,-0.215360881,0.288003366,-1.429358822,1.071454361
9.5,0.465051006,0.00514875,-0.215360881,-0.296903865,-1.429358822,1.071454361
9.2,0.465051006,0.00514875,-0.215360881,-0.881811097,-1.429358822,1.071454361
8.6,0.465051006,0.00514875,-0.215360881,-1.466718328,-1.429358822,1.071454361
7.8,0.465051006,0.00514875,-0.359616969,1.457817829,-1.429358822,1.071454361
7.5,0.465051006,0.00514875,-0.359616969,0.872910598,-1.429358822,1.071454361
7.1,0.465051006,0.00514875,-0.359616969,0.288003366,-1.429358822,1.071454361
7.2,0.465051006,0.00514875,-0.359616969,-0.296903865,-1.429358822,1.071454361
6.3,0.465051006,0.00514875,-0.359616969,-0.881811097,-1.429358822,1.071454361
6.1,0.465051006,0.00514875,-0.359616969,-1.466718328,-1.429358822,1.071454361
5.7,0.465051006,0.00514875,-0.503873058,1.457817829,-1.429358822,1.071454361
6.0,0.465051006,0.00514875,-0.503873058,0.872910598,-1.429358822,1.071454361
5.3,0.465051006,0.00514875,-0.503873058,0.288003366,-1.429358822,1.071454361
5.4,0.465051006,0.00514875,-0.503873058,-0.296903865,-1.429358822,1.071454361
5.1,0.465051006,0.00514875,-0.503873058,-0.881811097,-1.429358822,1.071454361
4.8,0.465051006,0.00514875,-0.503873058,-1.466718328,-1.429358822,1.071454361
4.7,0.465051006,0.00514875,-0.648129146,1.457817829,-1.429358822,1.071454361
4.4,0.465051006,0.00514875,-0.648129146,0.872910598,-1.429358822,1.071454361
4.3,0.465051006,0.00514875,-0.648129146,0.288003366,-1.429358822,1.071454361
4.0,0.465051006,0.00514875,-0.648129146,-0.296903865,-1.429358822,1.071454361
3.6,0.465051006,0.00514875,-0.648129146,-0.881811097,-1.429358822,1.071454361
3.3,0.465051006,0.00514875,-0.648129146,-1.466718328,-1.429358822,1.071454361
2.8,0.465051006,0.00514875,-0.792385235,1.457817829,-1.429358822,1.071454361
2.5,0.465051006,0.00514875,-0.792385235,0.872910598,-1.429358822,1.071454361
2.2,0.465051006,0.00514875,-0.792385235,0.288003366,-1.429358822,1.071454361
2.5,0.465051006,0.00514875,-0.792385235,-0.296903865,-1.429358822,1.071454361
2.6,0.465051006,0.00514875,-0.792385235,-0.881811097,-1.429358822,1.071454361
2.8,0.465051006,0.00514875,-0.792385235,-1.466718328,-1.429358822,1.071454361
3.2,0.465051006,0.00514875,-0.936641323,1.457817829,-1.429358822,1.071454361
2.7,0.465051006,0.00514875,-0.936641323,0.872910598,-1.429358822,1.071454361
2.0,0.465051006,0.00514875,-0.936641323,0.288003366,-1.429358822,1.071454361
2.1,0.465051006,0.00514875,-0.936641323,-0.296903865,-1.429358822,1.071454361
1.2,0.465051006,0.00514875,-0.936641323,-0.881811097,-1.429358822,1.071454361
0.6,0.465051006,0.00514875,-0.936641323,-1.466718328,-1.429358822,1.071454361
0.9,0.465051006,0.00514875,-1.080897411,1.457817829,-1.429358822,1.071454361
0.7,0.465051006,0.00514875,-1.080897411,0.872910598,-1.429358822,1.071454361
-0.0,0.465051006,0.00514875,-1.080897411,0.288003366,-1.429358822,1.071454361
-0.8,0.465051006,0.00514875,-1.080897411,-0.296903865,-1.429358822,1.071454361
-0.1,0.465051006,0.00514875,-1.080897411,-0.881811097,-1.429358822,1.071454361
0.0,0.465051006,0.00514875,-1.080897411,-1.466718328,-1.429358822,1.071454361
-0.4,0.465051006,0.00514875,-1.2251535,1.457817829,-1.429358822,1.071454361
0.7,0.465051006,0.00514875,-1.2251535,0.872910598,-1.429358822,1.071454361
2.3,0.465051006,0.00514875,-1.2251535,0.288003366,-1.429358822,1.071454361
2.2,0.465051006,0.00514875,-1.2251535,-0.296903865,-1.429358822,1.071454361
1.1,0.465051006,0.00514875,-1.2251535,-0.881811097,-1.429358822,1.071454361
1.3,0.465051006,0.00514875,-1.2251535,-1.466718328,-1.429358822,1.071454361
1.6,0.465051006,0.00514875,-1.369409588,1.457817829,-1.429358822,1.071454361
0.5,0.465051006,0.00514875,-1.369409588,0.872910598,-1.429358822,1.071454361
-0.4,0.465051006,0.00514875,-1.369409588,0.288003366,-1.429358822,1.071454361
-0.2,0.465051006,0.00514875,-1.369409588,-0.296903865,-1.429358822,1.071454361
0.2,0.465051006,0.00514875,-1.369409588,-0.881811097,-1.429358822,1.071454361
0.2,0.465051006,0.00514875,-1.369409588,-1.466718328,-1.429358822,1.071454361
1.2,0.465051006,0.00514875,-1.513665677,1.457817829,-1.429358822,1.071454361
0.6,0.465051006,0.00514875,-1.513665677,0.872910598,-1.429358822,1.071454361
1.2,0.465051006,0.00514875,-1.513665677,0.288003366,-1.429358822,1.071454361
1.1,0.465051006,0.00514875,-1.513665677,-0.296903865,-1.429358822,1.071454361
0.6,0.465051006,0.00514875,-1.513665677,-0.881811097,-1.429358822,1.071454361
0.6,0.465051006,0.00514875,-1.513665677,-1.466718328,-1.429358822,1.071454361
1.9,0.465051006,0.00514875,-1.657921765,1.457817829,-1.429358822,1.071454361
3.4,0.465051006,0.00514875,-1.657921765,0.872910598,-1.429358822,1.071454361
3.0,0.465051006,0.00514875,-1.657921765,0.288003366,-1.429358822,1.071454361
4.9,0.465051006,0.00514875,-1.657921765,-0.296903865,-1.429358822,1.071454361
6.3,0.465051006,0.00514875,-1.657921765,-0.881811097,-1.429358822,1.071454361
6.5,0.465051006,0.00514875,-1.657921765,-1.466718328,-1.429358822,1.071454361
6.8,0.465051006,-0.111226853,1.659968269,1.457817829,-1.429358822,1.071454361
7.2,0.465051006,-0.111226853,1.659968269,0.872910598,-1.429358822,1.071454361
8.0,0.465051006,-0.111226853,1.659968269,0.288003366,-1.429358822,1.071454361
